attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,target
1,0.78947,0.68421,0.78947,1,0.89474,0,0.94737,0
0.052632,0.94737,0.052632,0.68421,0.84211,0.31579,0.26316,0.78947,1
0.21053,0.21053,0.10526,0.78947,0.42105,0.21053,0.10526,0.73684,1
0.052632,0.94737,0.15789,0.94737,0.21053,0.10526,0.31579,1,1
0.68421,0.31579,0.68421,0,0.10526,0.57895,1,0.78947,0
0,0.26316,0.63158,0.15789,0.68421,0.73684,0.21053,0.36842,0
0.26316,0.68421,0.21053,0.68421,0.84211,0.21053,0.36842,0.57895,1
0.84211,0.31579,0.68421,0.84211,0.21053,0.68421,0.68421,0.73684,0
0.26316,0.47368,1,0.78947,0.47368,0.84211,0.10526,0,1
0.94737,0.21053,0.78947,0.21053,0.68421,0.84211,1,0.78947,1
0.052632,0.89474,0.15789,0.94737,0.21053,0.10526,0.31579,1,1
1,0.52632,0.26316,0.052632,0.84211,0.52632,0.84211,0.42105,0
1,0.73684,0.10526,1,0.78947,0.68421,0.78947,1,0
0.21053,0.89474,0.94737,0.21053,0.052632,0.21053,0.15789,0.89474,0
0.84211,0.52632,0.47368,0.63158,0.94737,0.63158,0.42105,0.10526,0
1,1,0.73684,0.10526,0.78947,0.63158,0.57895,0.26316,0
0.68421,0.73684,0.10526,0.78947,0.42105,0.21053,0,0.63158,1
0.94737,0,0.26316,0.78947,0.42105,0.84211,0.94737,0,1
0.78947,0.21053,1,0.21053,0.94737,0.84211,1,0.73684,1
0.94737,0.73684,0.78947,0.052632,0.052632,0.26316,0.15789,0.73684,0
0.47368,0.42105,0.78947,0.42105,0.052632,0.73684,0.26316,1,1
0.31579,0.68421,0.84211,0.21053,0.68421,0.68421,0.73684,0.15789,0
0.94737,0.94737,0.10526,0.15789,0.68421,0.21053,0.68421,0.94737,0
0.94737,0.73684,1,0.47368,0.052632,0.26316,0.15789,0.73684,1
1,0.42105,0.84211,0.10526,0.10526,0.31579,0.21053,0,1
0.94737,0.78947,0.26316,0.42105,0.47368,0.84211,0,0.94737,1
0.15789,0.68421,0.42105,0.21053,0.84211,0.73684,0.73684,0.78947,0
0.94737,0.21053,0.78947,0.21053,0.052632,0.15789,0.10526,0.63158,1
0.63158,0.21053,0.21053,0.84211,0,0.84211,0.84211,0.94737,0
0.94737,0.42105,0.78947,0.42105,0.21053,0.73684,0.26316,1,1
0,0.052632,0.84211,0.78947,0.052632,0.47368,0.78947,1,0
0.94737,0.68421,0.26316,0.94737,0.21053,0.052632,0.21053,0.052632,0
1,0.73684,0.10526,1,0.78947,0.68421,0.78947,1,0
0.31579,0.052632,0.21053,0.94737,0.84211,0.84211,0.10526,0.26316,1
0.63158,0,1,0.78947,0.84211,0.94737,0.21053,0.84211,0
0.68421,0.15789,0.84211,0.15789,0.84211,0.68421,0.89474,0.78947,0
0.15789,0.84211,0.68421,0.89474,0.78947,0.21053,0.10526,0.84211,0
0.94737,0,0.15789,0.42105,0.15789,0.84211,1,0.94737,1
0.94737,0.89474,0.26316,1,0.10526,0.94737,0.15789,0.78947,0
0.94737,0.26316,0.15789,0.31579,0.26316,1,0.63158,0.21053,1
0.94737,0.73684,0.78947,0.47368,0.052632,0.26316,0.10526,0.73684,1
0,0.94737,0,0.21053,1,0.31579,0.15789,1,0
0,0.15789,0.42105,0.94737,0.15789,0.78947,0,0.21053,0
0.052632,0.10526,0.10526,0.52632,0.21053,0.10526,0.31579,1,1
0.63158,0.94737,0.68421,0.78947,0.21053,1,0.63158,0.89474,0
0.10526,0.63158,0.63158,0.26316,0.15789,0.94737,0.89474,0,0
0.57895,0.31579,0.89474,0.94737,0.94737,1,0.94737,0.10526,0
0,0.15789,0.10526,0.21053,0.94737,0.10526,0.21053,0.15789,0
0.10526,0.68421,0.78947,0.21053,0.10526,0.84211,0.10526,0.31579,0
0.052632,0.10526,0.15789,0.21053,0.10526,0.10526,0.31579,1,1
0.63158,0.52632,1,0.15789,0.73684,0.052632,0.26316,0.15789,0
0.94737,0.73684,1,0.47368,0.47368,1,0.89474,0.94737,1
0.21053,0.52632,0.31579,0,0.47368,0.84211,0.21053,0.57895,1
0.89474,0.21053,0.10526,0.21053,0.21053,0.84211,0.89474,0.21053,1
0.10526,0.68421,0.15789,0.15789,0.10526,0.84211,0.10526,0.31579,0
0,0.21053,0.15789,0.21053,1,0.21053,0,0.73684,1
0.68421,0.78947,0.21053,0.36842,0.78947,0.26316,0.052632,0.36842,0
0.94737,0.73684,0.78947,0.89474,0.052632,0.26316,0.15789,0.73684,0
0,0.94737,0,0.10526,0.21053,1,0.78947,0.10526,0
1,0.10526,0.94737,0.15789,0.78947,0.36842,0.10526,0.63158,0
0.84211,0.26316,0.73684,0.63158,0.73684,0,0.73684,0,0
0.26316,0.73684,0.84211,0.73684,0.57895,0.15789,0.73684,0.26316,0
0.89474,0.21053,0.94737,0.84211,0.10526,0.10526,0.78947,0.68421,0
0.89474,0,0.73684,0.15789,0.26316,0.78947,0.84211,1,0
0.94737,0,0.10526,0.47368,0.21053,0.26316,0.73684,0,1
0.10526,0.84211,0.10526,0.31579,0.94737,0.73684,0.15789,1,1
0.73684,0.10526,0.26316,0.47368,0.21053,0.10526,0.21053,0.73684,1
0.052632,0.10526,0.15789,0.84211,0.21053,0.10526,0.31579,1,1
1,0.63158,0.15789,0,0.15789,0.15789,0.73684,0.052632,1
0.73684,0.10526,0.15789,0.36842,0.94737,0.73684,0.63158,0.78947,0
0.94737,0,0.15789,0.42105,0.94737,0.15789,0.78947,0,1
0.94737,0.73684,0.78947,0.94737,0.052632,0.26316,0.15789,0.73684,0
0.63158,0,0.94737,0,0.21053,1,0.31579,0.15789,0
0.10526,0.42105,0.15789,0.89474,0.42105,0.21053,0.94737,0.89474,1
0.94737,0.73684,0.78947,0.94737,0.052632,0.26316,0.15789,0.73684,0
0,1,0.63158,0.10526,0.21053,1,0.84211,0.15789,0
0.10526,0.94737,0.26316,0.21053,0.052632,0.15789,0.26316,0.052632,0
0,0.73684,0.84211,0.21053,0.10526,0.15789,0.10526,0.89474,1
0,0.63158,0.10526,0,0.47368,0.15789,1,0.78947,0
0,0.10526,0.89474,0.89474,0.26316,0.84211,0.21053,0.21053,1
0.78947,0.47368,0.68421,0,0.47368,0.94737,0.21053,0,0
0.052632,0.94737,0.94737,0.94737,0.68421,0.94737,0.47368,0.15789,0
1,0.42105,0.21053,0.26316,0.63158,1,0.15789,0.84211,0
1,0.94737,0.36842,0.47368,0.57895,0.36842,0,1,1
0.10526,0.78947,0.68421,0.78947,0.78947,0.89474,0.10526,0.21053,0
0.68421,0.21053,0,0.89474,0.21053,0.47368,0.84211,0.84211,0
0.47368,0.15789,0.052632,0.15789,0.57895,0.42105,0.89474,0.10526,0
0.63158,0.57895,0.26316,0.47368,0.47368,0.26316,1,0,1
0.94737,0.63158,0.89474,0.21053,0.26316,0.10526,0.84211,0.26316,1
0.68421,0.84211,0.21053,0.78947,0.63158,0.68421,1,0.73684,0
0.36842,0.94737,0.10526,0.21053,0.21053,0.94737,0.94737,0.89474,0
0.89474,0.73684,0.78947,0.47368,0.052632,0.26316,0.15789,0.73684,1
0.68421,0.36842,0.63158,0.052632,0.15789,0.78947,1,0.42105,0
0.78947,0.47368,0.36842,0.78947,0.73684,0.31579,0.31579,0.63158,0
0.84211,0.21053,0.26316,0.78947,0.10526,0.21053,0.47368,0.052632,1
0,0.42105,0.26316,0,0.15789,0.94737,0.47368,0.21053,1
0.21053,0.73684,0.84211,0.10526,0.84211,0.84211,0.52632,0.47368,0
0.94737,0.42105,1,0.47368,0.47368,1,0.89474,0.94737,1
0.36842,0.10526,0.10526,0.63158,0.42105,0.84211,0.94737,0.78947,0
0,0.42105,0.84211,0.42105,1,0.21053,0.31579,0.15789,1
0.21053,0.89474,0.21053,0.84211,0.68421,0.63158,0.15789,0.84211,0
0.42105,0.21053,0.89474,0.21053,1,0.15789,0.73684,0.73684,1
0.21053,1,0.78947,0.89474,0.63158,0.10526,0.68421,0.15789,0
0.94737,0.42105,0.78947,0.47368,0.052632,0.73684,0.26316,1,1
0.10526,0.10526,0.10526,0.63158,0.42105,0.84211,0.68421,0.73684,0
0.26316,0.84211,0.84211,0.21053,0.68421,0.73684,0.57895,0.21053,0
0.21053,0.68421,0.89474,0.15789,0.68421,0.73684,0.73684,0.47368,0
0.94737,0,0.15789,0.42105,0.15789,0.84211,0.31579,0.052632,1
0.42105,0.15789,0.15789,0.78947,0,0.21053,0.15789,0.63158,0
0.10526,0.63158,0.78947,0.21053,0.73684,0.84211,0.10526,0.84211,0
0,0.10526,0.84211,0.47368,0.15789,0.15789,0.84211,0.94737,1
0.94737,0.73684,0.26316,0.47368,0.052632,0.26316,0.15789,0.73684,1
0.68421,0.73684,0.63158,0.15789,0.15789,0.052632,0.21053,1,0
0.94737,0.89474,1,0.47368,0.47368,0.21053,0.89474,0.94737,1
0.94737,0.89474,0.10526,0.47368,0.47368,0.36842,1,0,1
0.84211,0.84211,0.78947,0.42105,0.10526,0.15789,0.84211,0.10526,1
0.21053,0,0.78947,0.52632,0.15789,0.36842,0.10526,0.10526,0
0.052632,0.10526,0.15789,0.94737,0.21053,0.94737,0.31579,1,1
0.63158,0.21053,0,0.63158,0.10526,0,0.47368,0.15789,0
1,0.63158,0.42105,0.21053,0.15789,0.15789,0.73684,0.052632,1
0.63158,0.21053,0.89474,0.42105,0.21053,0.84211,0,0.89474,1
0.94737,0.052632,0.26316,0.84211,1,0.15789,0.052632,0.15789,0
0.78947,0.68421,0.78947,1,0.89474,0,0.94737,1,0
0.78947,0.94737,0.15789,0.31579,0.26316,0.10526,0.21053,0.15789,1
0.94737,0,0.15789,0.42105,1,0.84211,0.84211,0.68421,1
0.052632,0.10526,0.15789,0.94737,0.10526,0.10526,0.31579,1,1
0.10526,1,0.84211,0.31579,0.21053,0.15789,0.57895,0.78947,1
0.21053,0.052632,0.84211,0.89474,0.052632,0.21053,0.21053,0.94737,1
0.63158,0.52632,0.84211,0,0.21053,0.15789,0.47368,0.10526,1
0.21053,0.84211,0,0.21053,0.89474,0.21053,0.68421,0.052632,1
0.10526,0.52632,0.26316,0.68421,0,0.36842,0.68421,0.21053,0
0.10526,0.68421,0.15789,0.21053,0.10526,0.84211,0.42105,0.31579,1
0.42105,0.15789,0.57895,0.84211,0.94737,0.21053,0.10526,0.89474,0
0.15789,1,0.89474,0.94737,0.73684,0.47368,0.10526,0.21053,0
0,0.73684,0.15789,0.26316,0.78947,0.84211,1,0.94737,0
0.10526,0.94737,0.94737,0.052632,0,0,0.15789,0.47368,0
0.15789,0.21053,0.052632,0.73684,0,0.52632,0.63158,0,0
0.26316,0.57895,0.89474,0.57895,0.89474,0.57895,0.052632,0.42105,0
0.10526,0.31579,0.15789,0.84211,0.47368,0.84211,0.26316,0.89474,1
0.21053,0.21053,0.84211,0.21053,0.42105,0.78947,0.94737,0.26316,1
0,0.21053,0.78947,0.31579,0.052632,0.10526,0.21053,0.15789,1
0.89474,1,0.57895,0.94737,0.63158,0.68421,1,0.42105,0
1,0.42105,0.15789,0.57895,0.84211,0.94737,0.21053,0.10526,0
0.26316,0.21053,0.21053,0.10526,0.84211,0.21053,0.84211,0.73684,0
0.052632,0.10526,0.15789,0.94737,0.21053,0.10526,0.78947,1,1
0.78947,0.73684,0.31579,0.31579,0.63158,0.94737,0.68421,0.78947,0
0.94737,0,0.94737,0.47368,0.15789,0.84211,0.47368,0.73684,1
0.052632,0,0.78947,0.42105,0.21053,0.73684,0.94737,0.68421,1
0.68421,0.052632,0.94737,1,0.94737,0.68421,0.94737,0.21053,0
0.94737,0.84211,0.84211,0.42105,0.21053,0.94737,0.42105,0.42105,1
0.84211,0.052632,0.42105,0.63158,0.63158,0.73684,0.78947,0.052632,0
0,0.21053,0.15789,0.10526,0.42105,0.10526,0.78947,0.21053,1
0.89474,0.10526,0.21053,0.63158,0,1,0.78947,0.84211,0
0.63158,0.73684,0.84211,0.94737,1,0.84211,0.47368,0.68421,0
0.052632,0.94737,0.84211,0.84211,0.21053,0.84211,0.21053,0.89474,1
0.73684,0.73684,0.78947,0.63158,0.26316,0.21053,0.21053,0.10526,0
0.84211,0.10526,0.10526,0.78947,0.47368,0.73684,0.89474,1,0
0.052632,0.10526,0.21053,0.52632,0.21053,0.10526,0.31579,1,1
0.10526,0.68421,0.15789,0.21053,0.10526,0.10526,0.10526,0.31579,0
1,0.78947,0.21053,0.89474,0.94737,0.21053,0.052632,0.21053,0
0.052632,0.10526,0.15789,0.68421,0.21053,0.10526,0.31579,1,1
0.78947,0.36842,0.10526,0.47368,0.63158,1,1,0.73684,0
0.73684,0.10526,0.78947,0.63158,0.57895,0.26316,0.26316,0.15789,0
0.052632,0.15789,0.57895,0.42105,0.89474,0.10526,0.94737,0.15789,0
0.10526,0.68421,0.15789,0.21053,0.42105,1,0.10526,0.21053,1
0,0.89474,0.10526,0.21053,0.21053,0.84211,0.68421,0.78947,1
0.94737,0.73684,0.78947,0.47368,0.052632,0.10526,0.15789,0.73684,1
1,0.84211,0.84211,0.84211,0.47368,0.84211,0.89474,0.94737,1
0.052632,0.68421,0.15789,0,0.21053,0.10526,0.31579,1,1
0.78947,0.73684,0.78947,0.47368,0.052632,0.26316,0.15789,0.73684,1
0.26316,0.052632,0.36842,0.94737,0.10526,0.21053,0.21053,0.94737,0
0,0.42105,0.73684,0.21053,0.15789,0.42105,0.21053,0.052632,1
0.94737,0,0.15789,0.21053,0.42105,0.15789,0.94737,0.94737,1
0,0.21053,0.10526,0.10526,0.052632,0.73684,0.42105,0.94737,1
0.84211,0.68421,0.15789,0.21053,0.10526,0.84211,0.10526,0.31579,1
0.94737,0.68421,0.78947,0.47368,0.052632,0.26316,0.10526,0.73684,1
0.10526,0.68421,0.15789,0.42105,0.10526,0.84211,0.10526,0.31579,1
0.052632,0.10526,0.15789,0.94737,0.21053,0.10526,0.21053,1,1
0.052632,0,0.26316,0.42105,0.47368,0.94737,0.89474,0.94737,1
0,1,0.52632,0.31579,0.15789,0.57895,0.94737,0.21053,0
0.73684,0.94737,0.47368,0.94737,1,0.31579,0.94737,0.26316,0
0.78947,0.42105,0.78947,1,0.73684,0.10526,1,0.78947,0
0,0.15789,0.73684,0.15789,0.15789,0.78947,0,0.63158,0
0.52632,1,0.15789,0.78947,0.89474,0.26316,0.73684,0.63158,0
0.15789,0.10526,0.36842,0.63158,0.78947,0,0.73684,1,0
0.052632,0.68421,0.10526,0.94737,0.21053,0.10526,0.31579,1,1
0.94737,1,0.89474,0.47368,0,0.26316,0.21053,0.73684,0
0.63158,0.94737,0.68421,0.15789,0.78947,0.15789,0.15789,0.78947,0
0.68421,0.94737,0.94737,0.15789,0.052632,0,0.15789,0.68421,0
0.52632,0.15789,0.36842,0.10526,0.10526,0.63158,0.42105,0.84211,0
0.10526,0.68421,0.15789,0.21053,0.10526,0.21053,0.10526,0.31579,1
0.31579,0.21053,0.73684,0.68421,0.84211,0.84211,0.10526,0.84211,0
0.21053,0.052632,0.21053,0.052632,0.78947,0.42105,0.94737,0.94737,0
0.63158,1,0.052632,0.63158,0.42105,0.63158,0.21053,0.052632,0
0.052632,0,0.94737,0.68421,0.78947,0.21053,0.36842,0.78947,0
0.36842,0.36842,0.84211,0.78947,0.26316,0.21053,0.21053,0.78947,1
0.10526,0.68421,0.15789,0.21053,0.42105,0.78947,0.10526,0.21053,1
0.052632,0.63158,0.42105,0.63158,0.21053,0.052632,0.26316,0.73684,0
0,1,0.10526,0.94737,0.68421,0.052632,0.94737,0.94737,0
0.10526,0.10526,0.63158,0.78947,0.21053,0.73684,0.84211,0.10526,0
0.84211,0,0.84211,0.84211,0.94737,0.68421,0.26316,0.94737,0
0.94737,0.73684,0.78947,0.47368,0.052632,0.63158,0.15789,0.73684,0
0.68421,0.84211,0.21053,0.68421,0.68421,0.73684,0.15789,0.89474,0
0,0.57895,0.15789,0.42105,0.84211,0.84211,0.94737,0.73684,1
1,0.84211,0.31579,0.84211,0.63158,0.84211,0,0.63158,0
0.94737,0.89474,0.84211,0.47368,0.47368,1,0.89474,0.94737,1
0.94737,0.42105,0.68421,0.73684,0.89474,0.15789,0.89474,0.78947,0
0.10526,0.68421,0.15789,0.21053,0.10526,0.84211,0.84211,0.31579,1
0.052632,0.15789,0.21053,0.21053,1,0.84211,0.10526,0.052632,1
0.63158,0.94737,0.68421,0.15789,0.73684,0.15789,0.15789,0.78947,0
0.89474,0,0.78947,0,0.31579,0.78947,0.10526,0.52632,0
0.68421,0.63158,0.26316,0.21053,0.42105,0.21053,0.89474,0,1
1,0,0.15789,0.21053,0.15789,0.15789,0.73684,0.052632,1
0.15789,0.84211,0.10526,0.10526,0.78947,0.47368,0.73684,0.89474,0
0.94737,0,0.10526,0.47368,0.21053,0.26316,0.73684,0,1
0.68421,0.68421,0.31579,0.42105,0,0,0.052632,0,0
0.42105,0.21053,0.63158,0.63158,0.21053,0.57895,0.84211,0.84211,0
0.63158,0.94737,0,0.15789,0.42105,0.15789,0.78947,0.78947,0
0.10526,0.68421,0.15789,0.26316,0.10526,0.84211,0.10526,0.31579,1
0.89474,0.15789,0.68421,0.73684,0.73684,0.47368,0.84211,0.94737,0
0.73684,0.94737,0.21053,1,0.36842,0.84211,0.15789,0.89474,0
0.73684,0.15789,0.26316,0.78947,0.84211,1,0.94737,0.73684,0
0.89474,0.73684,0.26316,0.21053,0.26316,0.84211,0.26316,0.36842,1
0.47368,0.15789,1,1,0.94737,1,0.68421,1,0
0.94737,0.94737,0.94737,0.78947,0.47368,0.36842,0.78947,0.73684,0
0,0.10526,0.31579,0.15789,0.78947,0.73684,0.10526,0.21053,0
0.21053,0.94737,0.94737,0.89474,0.26316,1,0.10526,0.94737,0
0.21053,0.10526,0.84211,0.21053,0.84211,0.73684,0.21053,0.63158,0
0.94737,1,0.63158,0.52632,0.68421,0.63158,0.21053,0.15789,0
0.84211,0.15789,0.84211,0.10526,0.26316,0.10526,0.21053,0.10526,1
0.84211,0,0.78947,0.052632,0.47368,0.15789,0.052632,0.15789,0
0.63158,0,0.73684,0,0.63158,0.94737,0.68421,0.21053,0
0.052632,0.10526,0.21053,0.52632,0.21053,0.10526,0.31579,1,1
0,1,0.15789,0.21053,1,0.84211,0.57895,0.15789,1
0.57895,0.26316,0.26316,0.15789,0.10526,0.36842,0.84211,0,0
0.94737,0.10526,0.10526,0.94737,0.94737,0.94737,0.78947,0.47368,0
0.10526,0.68421,0.15789,0.21053,0.10526,0.84211,0.10526,0.052632,1
0.052632,0,0.15789,0.94737,0.21053,0.10526,0.31579,1,1
0.31579,0.15789,1,0.73684,0.21053,0.15789,0.052632,0.63158,0
0.10526,0.68421,0.15789,0.21053,0.10526,0.84211,0.10526,0.68421,1
0.36842,0.42105,0.84211,0.10526,0.15789,0.15789,0.15789,1,1
0.57895,0.84211,0.84211,0.21053,0.31579,0.21053,0,0.89474,1
0.052632,0.10526,0.21053,0.94737,0.21053,0.10526,0.31579,1,1
0.89474,0.57895,0.42105,0.21053,0.42105,0.89474,0.63158,0.052632,1
0.052632,0.68421,0.15789,0,0.21053,0.10526,0.31579,1,1
0.84211,0.73684,0.73684,0.78947,0.63158,0.26316,0.21053,0.21053,0
0.10526,0.68421,0.15789,0.21053,0.21053,0.84211,0.10526,0.31579,1
0.63158,0.63158,0.73684,0.78947,0.052632,0.89474,0.26316,0.15789,0
0.78947,0.10526,0.52632,0.15789,0.10526,0.52632,0.68421,0.78947,0
0.21053,0.10526,0.89474,0.15789,0.73684,0.10526,0.15789,0.36842,0
0.84211,0.26316,0.84211,0.10526,0.26316,0.84211,0.21053,0.052632,1
0.89474,0.63158,0.10526,0.68421,0.15789,0.84211,0.15789,0.84211,0
0.89474,1,0.21053,0.10526,0.21053,0.15789,0.42105,0.84211,1
0.68421,0.36842,0.63158,0,1,0.89474,0.15789,0.73684,0
0.89474,0.89474,0.89474,0.89474,0.84211,0.84211,0.10526,0.84211,1
0.36842,0.78947,0.26316,0.052632,0.36842,0.94737,0.10526,0.21053,0
0.73684,0.21053,0.94737,0.10526,0.21053,0.15789,0.052632,0.63158,0
0.21053,0.31579,0.84211,0.47368,0.10526,0.26316,0.21053,0.94737,1
0.47368,0.36842,0.78947,0.73684,0.31579,0.31579,0.63158,0.94737,0
0.63158,1,0,0.63158,0.47368,0.10526,0.68421,0.31579,0
1,0.89474,0.36842,0.68421,0.84211,1,0,0.94737,0
0.15789,0.052632,0,0.15789,0.68421,0.21053,0.21053,0.73684,0
0.84211,0.21053,0.68421,0.68421,0.73684,0.15789,0.89474,0.73684,0
0.10526,0.63158,0.42105,0.84211,0.68421,0.73684,0.57895,0.31579,0
0.26316,0,0.26316,0.21053,0.15789,0.84211,0.63158,0.10526,1
0.94737,0,0.15789,0.57895,0.15789,0.84211,0.47368,1,1
0.89474,0.47368,0.10526,0.94737,0.15789,0.84211,0.15789,0.94737,1
0.10526,0.68421,0.15789,0.21053,1,0.15789,0.26316,0.78947,1
0.21053,0.84211,0.21053,0.42105,1,0.84211,0.21053,0.10526,1
0.15789,0.10526,0.52632,0.68421,0.78947,0.68421,0.36842,0.63158,0
0.94737,0.73684,0.78947,0.47368,0.052632,0.26316,0.21053,0.73684,1
0.84211,0.94737,0.26316,0.89474,0,0.73684,0.052632,0,1
0.94737,0.73684,0.78947,0,0.052632,0.26316,0.15789,0.73684,0
0.63158,0.63158,0.94737,0.15789,1,0.15789,0.21053,0.89474,0
0.21053,0.73684,0.10526,0.73684,0.26316,0.73684,0.84211,0.73684,0
0,0.94737,0,0.10526,0.21053,1,0.78947,0.10526,0
0,0.31579,0.89474,0,0.052632,0.63158,0.15789,0.63158,0
0.10526,0.84211,0.84211,0.21053,0.10526,0.84211,0.26316,0.42105,1
0.52632,0.36842,0.78947,0.89474,0,0.68421,1,0.052632,0
0.10526,0.68421,0.15789,0.78947,0.10526,0.84211,0.10526,0.31579,1
0,0.63158,0.15789,0.21053,0.15789,0.15789,0.73684,0.052632,1
0,0,0.052632,0,1,0.10526,0.94737,0.68421,0
0.94737,0,0.15789,0.31579,0.052632,1,0.31579,0.94737,1
0.94737,0.73684,0.63158,0.47368,0.052632,0.26316,0.15789,0.73684,0
1,0.52632,0.84211,1,0.52632,0.52632,1,0.84211,0
0,0.73684,0.15789,0.78947,0.42105,0.21053,0,0.63158,1
0.94737,0.78947,0.42105,0.78947,1,0.73684,0.10526,1,0
0.57895,0,0.47368,0.73684,0.21053,0.84211,0.63158,0.84211,0
0.052632,0.68421,0.78947,0.42105,0.21053,0.73684,0.94737,0.68421,1
0.78947,0.42105,0.10526,0.15789,0.84211,0.10526,0.10526,0.78947,0
1,0.94737,0.15789,0.21053,0.15789,0.15789,0.73684,0.052632,1
0.68421,0.63158,0.15789,0.84211,0.94737,0.21053,0.73684,0.84211,0
0.36842,0.52632,0.84211,0.21053,0.47368,0.36842,0.21053,0.84211,1
0.15789,0.84211,0.26316,0.36842,1,0.84211,0.31579,0.84211,1
0.94737,0.89474,0.10526,0.47368,0.47368,0.10526,0.89474,0.94737,1
1,0.73684,0.15789,0.31579,0.10526,0.10526,0.94737,0.31579,1
0.78947,0.89474,0.63158,0.10526,0.68421,0.15789,0.84211,0.15789,0
1,0.78947,0.84211,0.63158,0.15789,0.84211,0.21053,0.73684,0
1,0.68421,0.15789,0.10526,0.21053,0.84211,0.63158,0.94737,1
0.42105,0.78947,0.21053,0.73684,0.26316,0.21053,0.052632,0.63158,1
1,0.68421,0.10526,0.10526,0.15789,0.84211,0.84211,0,1
0.10526,0.94737,0.21053,0.10526,0.68421,0.21053,0.89474,0.21053,0
0,0.52632,0.26316,0.21053,0.10526,0.84211,0.57895,0,1
0.68421,0.68421,0.73684,0.15789,0.73684,0.94737,0.21053,1,0
0.052632,0,0.78947,0.47368,0.21053,0.73684,0.94737,0.68421,1
0.10526,0.36842,0.10526,0.21053,0.21053,0.21053,0.21053,0.42105,1
0,0.47368,0.94737,0.21053,0,0.78947,0.52632,0.15789,0
0.21053,0.68421,0.94737,0.94737,0.15789,0.052632,0,0.15789,0
0.15789,0.42105,0.94737,0.15789,0.78947,0,0.21053,0.15789,0
0.21053,0.21053,0.68421,0,1,0.63158,0.10526,0.21053,0
0,0.52632,0.15789,0.31579,1,0.84211,0.10526,0.21053,1
0,0.78947,0,0.31579,0.78947,0.10526,0.52632,0.15789,0
0.21053,0.73684,0.94737,0.42105,0.68421,0.73684,0.89474,0.15789,0
0.84211,0.47368,0.52632,0.73684,0.10526,1,0.52632,0.26316,0
0.94737,0.73684,0.78947,0.47368,0.47368,0.78947,0.73684,0.94737,1
0.73684,0.47368,0.10526,0.21053,0,0.26316,0.26316,0.73684,0
0.89474,0.89474,0.21053,0.42105,0.42105,0.84211,0.10526,0.89474,1
0.10526,0.10526,0.94737,0.94737,0.94737,0.78947,0.47368,0.36842,0
0.94737,0.15789,0.78947,0.36842,0.10526,0.63158,0.63158,0.26316,0
0.31579,0.63158,0.94737,0.68421,0.78947,0.21053,1,0.63158,0
0.68421,0.78947,1,0.89474,0,0.94737,1,0.89474,0
0.10526,0.89474,0.26316,0.21053,0.42105,0.78947,0.42105,0.94737,1
0.94737,0.89474,1,0.47368,0.47368,0.21053,0.89474,0.94737,1
0.94737,0.73684,0.78947,0.47368,0.052632,1,0.15789,0.73684,1
0.57895,0.89474,0.89474,0.84211,0.15789,1,0.15789,1,1
0.052632,0.10526,0.15789,0.10526,0.21053,0.10526,0.31579,1,1
0.68421,0.42105,0.10526,0.78947,0.47368,0.26316,0.89474,0.63158,0
0.52632,0.63158,0.10526,0.21053,0.26316,0.84211,0.31579,0.84211,1
0.84211,0.63158,0.15789,0.21053,0.10526,1,0.15789,1,1
0.94737,0.68421,0.15789,0.73684,0.15789,0.15789,0.78947,0,0
0.84211,0.84211,0.15789,0.89474,0.84211,0.84211,0,0.63158,1
0.89474,0.15789,0.89474,0.21053,0.10526,0.84211,0.15789,0.63158,1
0.94737,0,0.26316,0.42105,0.21053,0.84211,1,0.94737,1
0,0.15789,0.73684,0.15789,0.15789,0.78947,0,0.63158,0
0.63158,0.052632,0.15789,0.78947,1,0.42105,0.15789,0.57895,0
0.26316,0.26316,0.10526,0.36842,0.26316,0.84211,0.94737,0.57895,1
0.10526,0.73684,0.78947,0.47368,0.052632,0.26316,0.15789,0.73684,1
0.78947,0.47368,0.26316,0.89474,0.63158,0.15789,0.68421,0.42105,0
0.052632,0.84211,0.15789,0.31579,0.15789,0.10526,0.42105,0.73684,1
0.42105,0.15789,0.57895,0.84211,0.94737,0.21053,0.10526,0.89474,0
0.052632,0.10526,0.15789,0.94737,0.68421,0.10526,0.31579,1,1
0,0.36842,0.26316,0.21053,0.15789,0.15789,0.10526,0.10526,1
0.73684,0.84211,0.89474,0.52632,0.21053,0.15789,0.94737,0.15789,1
0,0,0.78947,0.84211,0.73684,0.15789,0.89474,0.63158,0
0.26316,0.78947,0.94737,0.68421,0.52632,0.52632,0.36842,0.78947,0
0.63158,0.10526,0.21053,1,0.84211,0.15789,0.26316,0.052632,0
0.31579,0.68421,0.15789,0.21053,0.10526,0.84211,0.10526,0.31579,1
0.57895,0,0.89474,0.21053,0.21053,0.84211,0.36842,0.10526,1
0.57895,0.10526,0.15789,0.94737,0.21053,0.10526,0.31579,1,1
1,0.052632,0.89474,0.31579,0.31579,0.84211,0.84211,0.31579,1
0.21053,0.89474,0.78947,0,0.10526,0.73684,0.26316,0.89474,1
0.94737,0.68421,0.15789,0.21053,0.10526,0.26316,0.10526,0.31579,1
0.68421,1,0.052632,0,0.94737,0.68421,0.78947,0.21053,0
0.94737,0,0.15789,0.42105,0.15789,0.15789,1,0,1
0.10526,0.68421,0.78947,0.47368,0.052632,0.84211,0.10526,0.73684,1
